File-id,PREDICTED,Finetuned LLM Pred
SI127E-00490-P10007,I WOULD HAVE TO SAY MY SISTER SHE IS A VERY CLOSING AGE TO ME THREE YEARS OLDER AND WE HAVE ALWAYS HAD A VERY GOOD RELATIONSHIP SHE'S ALWAYS THERE FOR ME AS I'M HER FOR HER I LOVE HER AND I LOVE HER THREE FANTASTIC KIDS, I WOULD HAVE TO SAY MY SISTER SHE IS A VERY CLOSE TO ME THREE YEARS OLD AND WE HAVE ALWAYS HAD A VERY GOOD RELATIONSHIP SHE'S ALWAYS THERE FOR ME AS I AM FOR HER I LOVE HER AND I LOVE HER THREE FANTASTIC KIDS
SI137O-00096-P50022,YES I DO I THINK IT'S VERY IMPORTANT ATTENDING LECTURE BECAUSE WHEN YOU ATTENDING LECTURE IN THE UNIVERSITY YOU HAVE THE HARF OF WORKING, YES I THINK IT'S VERY IMPORTANT ATTENDING LECTURES BECAUSE WHEN YOU ATTEND LECTURES IN THE UNIVERSITY YOU HAVE THE POSSIBILITY OF WORKING
SI137O-00015-P10007,I BELIEVE IN THE SAING THAT PRACTICE MAKES PERFECT AND BECAUSE ENGLISH IS NOT MY FIRST LANGUAGE EVERY TIME I WOULD BE SPEAKING IN ENGLISH IT WOULD HELP ME IMPROVE ON IT, I BELIEVE THAT PRACTICE MAKES PERFECT AND BECAUSE ENGLISH IS NOT MY FIRST LANGUAGE EVERY TIME I SPEAK ENGLISH IT WOULD HELP ME IMPROVE
SI114J-00486-P50022,I THINK READING AROUND IS MORE CONFIDENT SO I DON'T THINK A LECTURE IS NOT IMPORTANT SO WE CAN STUDY BY READING BOOKS, I THINK READING AROUND IS MORE CONFIDENT SO I DON'T THINK A LECTURE IS NOT IMPORTANT SO WE CAN STUDY BY READING BOOKS
SI127E-01629-P50019,AS YOU CAN SEE THERE'S A WIDE RANGE OF POSSIBILITIES IN WHICH STUDENTS CAN USE TECHNOLOGY TO STUDY A LANGUAGE FOR EXAMPLE THERE ARE CURRENTLY MACHINE LEARNING ALGROITIMS WHICH ARE ABLE TO GREAT YOUR SPOKEN ENGLISH RIGHT NOW, AS YOU CAN SEE THERE'S A WIDE RANGE OF POSSIBILITIES IN WHICH STUDENTS CAN USE TECHNOLOGY TO STUDY A LANGUAGE FOR EXAMPLE THERE ARE CURRENTLY MACHINE LEARNING ALGORITHMS WHICH ARE ABLE TO TEACH YOU ENGLISH RIGHT NOW
SI1267-00811-P40018,THIS CHERT IS SHOWING WHAT WE HAVE TO DO IN ORDER TO TRAVEL BY PLAYING WE HAVE TO TRAVEL TO AIRPORT FIRST WE CAN USE OUR OWN CAR OR PUBLIC TRANSPORTATION SYSTEMS LIKE TRAIN AND BUSSES AFTER ARIVING AT AIRPORT WE HAVE TO CHECK IN FIRST WE HAVE TO GO TO CHECK IN COUNTER AND SING UP SOMETHING, THIS IS SHOWING WHAT WE HAVE TO DO IN ORDER TO TRAVEL WE HAVE TO TRAVEL TO THE AIRPORT FIRST WE CAN USE OUR OWN CAR OR WE CAN USE PUBLIC TRANSPORTATION SYSTEMS LIKE TRAINS AND BUSSES AFTER ARRIVING AT THE AIRPORT WE HAVE TO CHECK IN FIRST WE HAVE TO GO TO THE CHECK-IN COUNTER AND SING UP
SI128D-00038-P50023,I AGREE IF YOU ARE STUDYING ABROAD YOU WILL BE BECOME INDEPENDENT BECAUSE YOU HAVE TO DO YOUR BEST AND FIND YOUR OTHER THINGS AND OTHER KINDS, I AGREE IF YOU ARE STUDYING ABROAD YOU WILL BECOME INDEPENDENT BECAUSE YOU HAVE TO DO YOUR BEST AND FIND OTHER THINGS AND OTHER KINDS
SI1267-00318-P10006,I ENJOY WOULD SKATING ACTUALLY I START A MOTHER GOOD AND I'M NOT TOO GOOD YET BUT I'M GING IN SKATING THOSE DAYS, I ENJOY SKATING ACTUALLY I STARTED TO DO IT WHEN I WAS A MOTHER GOOD AND I'M NOT TOO GOOD YET BUT I'M GETTING BETTER AT SKATING THOSE DAYS
SI137O-00675-P10005,I LIKE TO LEARN ABOUT OTHER COUNTRIES A LOT DURING FREE TIME I WILL VISIT WEBSITES OR WATCH VIDEOS ABOUT OTHER COUNTRIES AND ALSO I LIKE TO TRAVEL TO LEARN MORE ABOUT OTHER COUNTRIES OTHER COUNTRIES CULTURES AND A LOT, I LIKE TO LEARN ABOUT OTHER COUNTRIES A LOT DURING MY FREE TIME I WILL VISIT WEBSITES OR WATCH VIDEOS ABOUT OTHER COUNTRIES AND ALSO I LIKE TO TRAVEL TO LEARN MORE ABOUT OTHER COUNTRIES AND THEIR CULTURES
SI12BD-00792-P50023,NONE OF THEM BECAUSE THE TECHNOLOGY IS NOT THE WORST PART IS HOW THE WAY YOU USE THE TECHNOLOGY THAT WILL AFFECT YOUR HEALTH AND YOUR HABITS AS ALL, NONE OF THEM BECAUSE THE TECHNOLOGY IS NOT THE WORST PART IT'S HOW YOU USE THE TECHNOLOGY THAT WILL AFFECT YOUR HEALTH AND YOUR HABITS AS ALL
SI127E-01609-P30017,I WILL NOW TALK ABOUT THE ADVANTAGE AND THE DISADVANTAGE OF THIS TOPICS FIRST THE ADVANTAGE IS THAT A STUDENT CAN CREATE HUMAN NETWORKING, I WILL NOW TALK ABOUT THE ADVANTAGES AND DISADVANTAGES OF THIS TOPIC FIRST THE ADVANTAGE IS THAT A STUDENT CAN CREATE HUMAN NETWORKS
SI1267-01157-P50021,FROM A POINK OF VIEW TO DOING EXERCITS EVERY DAY IT'S VERY VERY IMPORTANT BECAUSE DESPORTS ARE VERY GOOD FOR OUR HEALTHY AND BODY AND MENTAL LIFE, FROM A POINNACLE OF VIEW DOING EXERCISE EVERY DAY IT'S VERY VERY IMPORTANT BECAUSE EXERCISE IS VERY GOOD FOR OUR HEALTH AND OUR BODY AND OUR MENTAL HEALTH
SI137O-00789-P50019,I THINK THE BEST ADVICE TO PEOPLE WHO WANT TO HAVE GOOD EATING HABITS IS TO EAT COOP FOODS LIKE GRAINS VEGETALL AND MEAT AND AVOID PROCESSED FOOD LIKE FAST FOOD CHEAPS SAURSAGE AND EVERYTHING LIKE THAT, I THINK THE BEST ADVICE TO PEOPLE WHO WANT TO HAVE GOOD EATING HABITS IS TO EAT COPIED FOODS LIKE GRAINS VEGETABLES AND MEAT AND AVOID PROCESSED FOODS LIKE FAST FOOD CHEAP SAUARO AND EVERYTHING LIKE THAT
SI127E-01820-P10008,WELL I'M TRYING TO LEARN ABOUT CONTROLL SYSTEMS BUT RIGHT NOW I'M VERY INTERESTED IN VIDEO GAME DEVELOPMENT I THINK I CAN JOIN BOWD SUBJECTS TO GET VERY RESOULTING IN MY OWN AREA OF LEARNING ON WORK LIKE IT'S MECATRONIX SO I BELIVE I CAN USE THEM, WELL I'M TRYING TO LEARN ABOUT CONTROLLING SYSTEMS BUT RIGHT NOW I'M VERY INTERESTED IN VIDEO GAME DEVELOPMENT I THINK I CAN TAKE BOWD SUBJECTS TO GET VERY GOOD AT MY OWN AREA OF LEARNING AND WORK LIKE MECATRONIX SO I BELIEVE I CAN USE THEM
SI12BD-00401-P10006,WHEN I AM ON HOLIDAYS I ENJOY ON ONE STAGE HANGING OUT AT THE BEACH RELAXING AND GET A GOOD THERE AND OTHER WAYS I LOVE TO GO TO A CITY GO SHOPING GO OUT MEET SOME NEW PEOPLE HAVE GOOD TALKS EAT GOOD FOOD YEAH, WHEN I AM ON HOLIDAYS I ENJOY HANGING OUT AT THE BEACH RELAXING AND THERE AND OTHER WAYS I LOVE TO GO TO A CITY GO SHOPPING GO OUT MEET SOME NEW PEOPLE HAVE GOOD TALKS EAT GOOD FOOD YEAH
SI114J-00486-P50021,WE CAN GET THE SKILL OF THINKING WITH OTHER PEOPLE AND WE CAN GET OTHER PEOPLE'S OPINION AND HOW TO THINK BY GROUP PROJECTS, WE CAN GET THE SKILL OF THINKING WITH OTHER PEOPLE AND WE CAN GET OTHER PEOPLE'S OPINIONS AND HOW TO THINK BY GROUP PROJECTS
SI137O-00230-P10006,MY FREE TIME I WANT TO SPEND MY TIME PRACTICING EXERCISE AND GOING TO THE PARK WITH MY TOTELER, IN MY FREE TIME I WANT TO PRACTICE EXERCISE AND GO TO THE PARK WITH MY TOTELLER
SI114J-00417-P40018,I WILL GIVE A BRIEF OVERVIEW OF THE NOW OF THE VISITERS TO THREE NEW ONLINE POP MUSIC SITES IN THE FIRST WEEK, I WILL GIVE A BRIEF OVERVIEW OF THE THREE NEW ONLINE POP MUSIC SITES THAT HAVE HAD THEIR WEBSITE IN THE FIRST WEEK
SI12BD-00431-P10008,I WOULD LIKE TO BE INGENIAR BECAUSE MY DAD IS INGENIAR AND I THINK THAT IT WOULD BE A GOOD WORK, I WOULD LIKE TO BE INGENIOUS BECAUSE MY DAD IS INGENIOUS AND I THINK THAT IT WOULD BE A GOOD WORK
SI131R-00006-P50020,WARE IS VERY IMPORTANT IT HELPS TO MAINTAIN YOUR NORMAL TEMPETURE YOU ALSO NEED WARE TO DIGEST FOOD AND TO REMOVE WASTE PRODUCTS, WARE IS VERY IMPORTANT IT HELPS TO MAINTAIN YOUR NORMAL BODY TEMPERATURE YOU ALSO NEED WARE TO DIGEST FOOD AND TO REMOVE WASTE
SI131R-00239-P50019,I THINK THAT IF YOU COULD BE A LEADER YOU COULD BE A PERSON A POSITIVE AND A CHERMING PERSON BECAUSE THIS IS IMPORTANT IN A TEAM, I THINK THAT IF YOU COULD BE A LEADER YOU COULD BE A POSITIVE AND A CHERISHING PERSON BECAUSE THIS IS IMPORTANT IN A TEAM
SI1267-00554-P40018,HONEY IS PRODUCT THANGS TO THE BEE THAT ARE VERY SPACIAL VERY FUNDAMENTAL THERE ARE FUNDAMENTAL ELEMENTS OF THE NATURE THEY PEAK UP THE POLLINE AND THEY TRANSFORM IT IN HONEY AND THEN THEY WOULD IT ON THE HOUSE THAT IS CALL IT BEHAVE AND THEN THE BEEKEEPERS WILL TAKE GITUP, HONEY IS A PRODUCT THAT THE BEEKEEPERS MAKE FROM THE BEE THAT ARE VERY SPACIOUS VERY FUNDAMENTAL THERE ARE FUNDAMENTAL ELEMENTS OF NATURE THEY PEAK UP AND THEY TRANSFORM IT INTO HONEY AND THEN THEY PUT IT IN THE HOUSE THAT IS CALLED IT AND THEN THE BEEKEEPERS WILL GET IT
SI127E-01059-P10007,I SPEND ALL TIME WITH MY FAMILY MY FROM MY FROTHER MY MOTHER MY BROTHER BUT I SPEND MORE TIME WITH MY LITTEL DOGS SHE HAS FIVE MONTHS AND IT'S VERY LITTEL, I SPEND ALL MY TIME WITH MY FAMILY MY FATHER MY MOTHER MY BROTHER BUT I SPEND MORE TIME WITH MY LITTEL DOGS SHE HAS FIVE DOGS AND IT'S VERY LITTEL
SI127E-00482-P50020,WELL THE MAIN PROBLEMS WHEN YOU ARE WORKING IN A SMALL TEAM ARE THAT THERE CAN BE COMMUNICATION PROBLEMS BETWEN EACH OTHER AND ALSO IT'S USE TO SERE YOUR OPINION COZ THERE ARE A LOT OF DISAGREEMENTS IN A SMALL TEAM DIFFERENT OPINION DIFFERENT THOTS, WELL THE MAIN PROBLEMS WHEN YOU ARE WORKING IN A SMALL TEAM ARE THAT THERE CAN BE COMMUNICATION PROBLEMS BETWEEN EACH OTHER AND ALSO IT'S USEFUL TO SERE YOUR OPINION COZ THERE ARE A LOT OF DISAGREEMENTS IN A SMALL TEAM DIFFERENT OPINIONS DIFFERENT THOUGHTS
SI137O-00085-P10007,I THINK THAT THE BEST WAY TO IMPROVE MY ENGLISH IS WATCHING TELEVISION WATCHING SERIES T-V BECAUSE WHEN YOU ARE WATCHING T-V YOU CAN IMPROVE YOUR ENGLISH BECAUSE YOU LEARN NEW WORKS, I THINK THAT THE BEST WAY TO IMPROVE MY ENGLISH IS TO WATCH T-V SERIES BECAUSE WHEN YOU ARE WATCHING T-V YOU CAN IMPROVE YOUR ENGLISH BECAUSE YOU LEARN NEW WORDS
SI127E-01278-P30017,IT'S A GOOD IDEA FOR THE STUDENTS APPRITE THEIR NEWLINGS BUT THEY COULD BE MORE TIRENT TO STUDY AND TAKING WORK SCORS IN MY OPINION THEY PARK IN THE REAL WORK LIFE IT'S VERY IMPORTANT TO KNOW IF YOU WANT TO WORK FOR IT, IT'S A GOOD IDEA FOR THE STUDENTS TO APPRECIATE THEIR NEWLINGS BUT THEY COULD BE MORE TIRED TO STUDY AND TO WORK SCORS IN MY OPINION THEY SHOULD WORK IN REAL WORK LIFE IT'S VERY IMPORTANT TO KNOW IF YOU WANT TO WORK FOR IT
SI1267-01264-P50023,IT IS USEFUL FOR STUDENTS TO LEARNING MODERN FACILITIES AND LEARNING FACILITIES IS GROVE UP TO DATE, IT IS USEFUL FOR STUDENTS TO LEARN ABOUT MODERN FACILITIES AND LEARNING FACILITIES ARE GROVE UP TO DATE
SI137O-00202-P30017,I THINK THAT IT'S AN INTERESTED TOPIC BECAUSE A LOT OF STUDENTS GET A JOB WHEN THEY ARE STUDYING I THINK THAT THE DISADVANTAGES ARE THAT THEY HAVEN'T TIME TO STUDY, I THINK THAT IT'S AN INTERESTING TOPIC BECAUSE A LOT OF STUDENTS GET A JOB WHEN THEY ARE STUDYING I THINK THAT THE DISADVANTAGE IS THAT THEY DON'T HAVE TIME TO STUDY
SI137O-00297-P10006,I SPEND MY FREE TIME GOING TO DANCE CLASS OR DENCING CLOBS I LIKE TO DRAW OR PAINTING A QUATER LASS, I SPEND MY FREE TIME GOING TO DANCE CLASS OR DANCING CLASSES I LIKE TO DRAW OR PAINT
SI12BD-00490-P10007,I SPEND MY FREE TIME TO GO AND WITH MY FRIENDS TO THE BUTS AND DRINK TO STAMBERS, I SPEND MY FREE TIME WITH MY FRIENDS AT THE PUB AND DRINK STAMPS
SI114J-00266-P10007,I GUESS IT'S MY CAT IT'S ABSOLUTELY ADORABLE IT MAKES DIFFERENT FUNNY THINGS AND I SUPOSE WE GETTING ON WELL AND I TRYEVE AND SPEAK WITH HIM SO IT'S A GREAT TIME, I GUESS IT'S MY CAT IT'S ABSOLUTELY ADORABLE IT MAKES DIFFERENT FUN THINGS AND I TRIEVE AND SPEAK WITH IT SO IT'S A GREAT TIME
SI1267-00034-P50020,I BELIEVE THAT THE ADVANTAGE OF STUDYING IN A SECOND LANGUAGE IS THAT YOU CAN IMPROVE THE LEARNING OF THAT LANGUAGE, I BELIEVE THAT STUDYING IN A SECOND LANGUAGE HAS AN ADVANTAGE BECAUSE YOU CAN IMPROVE YOUR LEARNING OF THAT LANGUAGE
SI128D-00085-P10007,WHEN I WAS A CHIND I HAD NOW OBLIGATIONS SO WHY SPEND MY FREE TIME MAINLY PLAYING WITH MY FRIENDS OF SCHOOOL I LOVE SPORT SO I SPEND ALMOST EVERY DAY PLAYING FOOTBALL AT MY TOWN STEAM OR PLAYING HADBALL AT THE SPORT CENTER WITHOUT LIVING ASIDE MY SCHOOOL STUDIES, WHEN I WAS A CHID I HAD OBLIGATIONS SO WHY SPEND MY FREE TIME MAINLY PLAYING WITH MY FRIENDS OF SCHOOOL I LOVE SPORT SO I SPEND ALMOST EVERY DAY PLAYING FOOTBALL IN MY TOWN STEAM OR PLAYING HADBALL AT THE SPORT CENTER
SI1267-00428-P40018,GOOD MORNING EVERYONE TODAY I AM GIVING A PRESENTATION ABOUT TRAVELLING BY AIRPLANE WHEN TRAVELLING BY AIRPLANE THE FIRST THING YOU HAVE TO DO IS GET TO THE AIRPORT YOU CAN CHOOSE TO GET TO THE AIRPORT BY CAR BY TRAIN OR BY BUS, GOOD MORNING EVERYONE TODAY I AM GIVING A PRESENTATION ABOUT TRAVELLING BY AIRPLANE WHEN TRAVELLING BY AIRPLANE THE FIRST THING YOU HAVE TO DO IS GET TO THE AIRPORT YOU CAN CHOOSE TO GET TO THE AIRPORT BY CAR BY TRAIN OR BY BUS
SI137O-00133-P40018,HOW POLLUTION CAUSES ACID AND IN LISH PICTURE WE CAN SEE THE FIRST ONE IF THE FACTORY POLLUTS SOME BAD AIR IN THE AIR AND ACID PARTICULAR ARE IN SPOKE AND SPOKE WILL FLY INTO THE AIR, HOW POLLUTION CAUSES ACID RAIN WE CAN SEE THE FIRST ONE IF FACTORIES POLLUTE SOME BAD AIR IN THE AIR AND ACID PARTICLES ARE IN SPOKE AND SPOKE WILL FLY INTO THE AIR
SI1267-00768-P50021,THE EXAMS MILD BE DIFFICULT FOR THEM BECAUSE IN EVERY COUNTRIES THE EXAMS ARE NOT THE SAME, THE EXAMS ARE NOT THE SAME IN EVERY COUNTRY
SI131R-00639-P50020,I THINK THAT THE FACE-TO-FACE IS A BETTER OPTION FOR LEARN A LOT BUT I THINK THAT YOU CAN STUDY FOR YOURSELF WITH VIDEOS, I THINK THAT FACE-TO-FACE IS A BETTER OPTION FOR LEARNING A LOT BUT I THINK THAT YOU CAN STUDY FOR YOURSELF WITH VIDEOS
SI114J-00519-P10005,I LIVE IN A VERY SMALL QUIET TOWN IT DON'T HAVE MANY SHOPS BUT IT HAS ALL THAT YOU NEED IT HAS SUPMARKETS GEMS CLOUT SHOPS IT'S NOT POPULATED WHICH I HAVE TO THINK FOR, I LIVE IN A VERY SMALL QUIET TOWN IT DON'T HAVE MANY SHOPS BUT IT HAS ALL THAT YOU NEED IT HAS SUPMARKETS GEMS CLOTHING SHOPS IT'S NOT POPULATED WHICH I HAVE TO THINK ABOUT
SI114J-00124-P50023,I THINK THE TECHNOLOGY IS NATIVE FOR GOOD HEALTHY HABITS FOR EXAMPLE IF YOU HAVE YOUR MOBILE PHONE ALL TIME IN YOUR HANDS AND YOU ARE SIT DOUN IN YOUR SOFA, I THINK TECHNOLOGY IS NATIVE TO GOOD HEALTH HABITS FOR EXAMPLE IF YOU HAVE YOUR MOBILE PHONE ALL THE TIME IN YOUR HANDS AND YOU ARE SITTING ON YOUR SOFA
SI127E-01847-P10007,WELL IN FROND OF MY HOUSE THERE WAS A SMALL PARK SO I USUALLY WENT THERE TO PLAY WITH OTHER KIPS AND THEN IN THE WEEKENDS I USUALLY SPEND MY TIME WITH MY CASSINS IN THE NATURE, WELL IN THE FRONTS OF MY HOUSE THERE WAS A SMALL PARK SO I USUALLY WENT THERE TO PLAY WITH MY KIDS AND THEN ON THE WEEKENDS I USUALLY SPEND MY TIME WITH MY CASSANDRAS IN THE NATURE
SI12BD-00216-P50019,OUR SOCIETY HAVE CHANGING OVER THE LAS HAVE CHINTORY AND ALSO THE TECHNOLOGY NOWADAYS GIVING THE SITUATION WITH THE COVID NIGHTING STUDYING HAVE BEING CHANGING A LOT GIVING THAT MOST OF THE PEOPLE ARE ABLE TO STUDY FROM HOME, OUR SOCIETY HAS CHANGED OVER THE YEARS AND ALSO TECHNOLOGY NOWADAYS GIVES THE SITUATION WITH THE COVID STUDIES HAVE BEEN CHANGING A LOT GIVING THAT MOST OF THE PEOPLE ARE ABLE TO STUDY FROM HOME
SI1267-00611-P30017,THE ADVANTAGES OF A PART-TIME JOB IS THAT YOU CAN GAIN YOUR OWN MONEY FOR YOUR NECESSITIES AND ALSO GIVES YOU MORE RESPONSIBILITY IN YOUR LIFE THE DISADVANTAGE IS THAT YOU HAVE TO LEARN HOW TO CONTROL YOUR TIME, THE ADVANTAGE OF A PART-TIME JOB IS THAT YOU CAN GAIN YOUR OWN MONEY FOR YOUR NECESSITIES AND ALSO GIVES YOU MORE RESPONSIBILITY IN YOUR LIFE THE DISADVANTAGE IS THAT YOU HAVE TO LEARN HOW TO CONTROL YOUR TIME
SI1267-00812-P30017,TODAY I WOULD LIKE TO TALK ABOUT IF ALL STUDENTS SHOULD GET JOBS TO PAY FOR THEIR UNIVERSITY STUDIES, TODAY I WOULD LIKE TO TALK ABOUT IF ALL STUDENTS SHOULD GET JOBS TO PAY FOR THEIR UNIVERSITY STUDIES
SI137O-00576-P50021,GROUP PROJECT IS GOOD BECAUSE EVERY STUDENTS CAN SHATE YOUR IDEA AND INFORMATION TOGETHER AND MAKE SOMETHING BETTER THAN WHO'S ONE PERSON CAN DO IT, GROUP PROJECTS ARE GOOD BECAUSE EVERY STUDENT CAN SHAT THE IDEA AND INFORMATION TOGETHER AND MAKE SOMETHING BETTER THAN WHO'S ONE PERSON CAN DO
SI127E-01847-P50020,Although IT IS EASIER TO GET AN AGREEMENT IN SMALL TEAMS THE WORK THE AMOUNT OF WORK COULD BE MORE AND IT CAN MAKE THE WORKERS FEEL EXAUSTED AND ABSET, Although IT IS EASIER TO GET AN AGREEMENT IN SMALL TEAMS THE AMOUNT OF WORK COULD BE MORE AND IT CAN MAKE THE WORKERS FEEL EXHAUSTED AND OVERWHELMED
SI1267-00987-P10006,ONE OF MY HOBBBIES IS TRAWING OR DOING SPORT, ONE OF MY HOBBIES IS TRAWLING OR DOING SPORT
SI1267-00565-P50020,I DON'T THINK SO BECAUSE FACE TO FACE YES ONE OF THE MOST WAYS OF STUDYING AND LEARNING BUT YOU CAN LEARN EVERYTHING ON THE INTERNET NOWADAYS YOU KNOW BECAUSE TECHNOLOGY INCREASE EVERY DAY, I DON'T THINK SO BECAUSE FACE TO FACE YES ONE OF THE MOST WAYS OF STUDYING AND LEARNING BUT YOU CAN LEARN EVERYTHING ON THE INTERNET NOWADAYS YOU KNOW BECAUSE TECHNOLOGY IS INCREASING EVERY DAY
SI137O-00383-P50020,WHEN YOU STUDY IN A SECOND LANGUAGE I THINK IT'S GOOD FOR YOU BECAUSE YOU CAN LEARN A LOT OF OF VOCABILARY THAT CAN HELP YOU TO IMPROVE YOUR LANGUAGE FOR EXAMPLE IF YOU STUDY IN ENGLISH YOU CAN LEARN A LOT OF A CAOLARY AND YOU CAN LEARN ABOUT IT AND IMPROVE YOUR LANGUAGE MORE, WHEN YOU STUDY IN A SECOND LANGUAGE I THINK IT'S GOOD FOR YOU BECAUSE YOU CAN LEARN A LOT OF VOCABULARY THAT CAN HELP YOU TO IMPROVE YOUR LANGUAGE FOR EXAMPLE IF YOU STUDY ENGLISH YOU CAN LEARN A LOT OF CAOLY AND YOU CAN LEARN ABOUT IT AND IMPROVE YOUR LANGUAGE MORE
SI137O-00099-P50023,IT DEPENDS ON HOW YOU USE TECHNOLOGY YOU MIGHT USE YOURSELPHONE TO HEAR RELAXING MUSIC OR TO WATCH VIDEOS ON TILL YEARLY MORNING SO IT'S UP TO YOU, IT DEPENDS ON HOW YOU USE TECHNOLOGY YOU MIGHT USE YOUR PHONE TO HEAR RELAXING MUSIC OR TO WATCH VIDEOS EVERY MORNING SO IT'S UP TO YOU
SI127E-01125-P50022,YES FOR ME ATTENDING LECTURE IS MORE EFFECTIVE THAT READING ALONE BECAUSE IN A CLASSROUN YOU CAN ACT TEACHER FOR EVERY DOUT THAT YOU CAN HAVE, YES FOR ME ATTENDING LECTURES IS MORE EFFECTIVE THAN READING ALONE BECAUSE IN A CLASS YOU CAN HAVE A TEACHER FOR EVERY QUESTION THAT YOU CAN HAVE
SI12BD-00543-P10006,IN MY FREE TIME I LIKE LISTENING TO MUSIC DANCING GOING OUT WITH MY FRIENDS GOING TO THE PARTY AND ALSO IF IT'S POSSIBLE I SPEND MORE TIME WITH MY FAMILY, IN MY FREE TIME I LIKE LISTENING TO MUSIC DANCING GOING OUT WITH MY FRIENDS GOING TO PARTIES AND ALSO IF IT'S POSSIBLE I SPEND MORE TIME WITH MY FAMILY
SI12BD-00543-P50023,I THINK THAT IT'S POSITIVE WHEN YOU USE IT FOR MAKE OR PRACTICE EXERCISE AT HOME OR IN THE STREET BUT IT'S VERY NEGATIVE WHEN YOU PREFER TO KEEP AT HOME WITH TECHNOLOGY, I THINK THAT IT'S POSITIVE WHEN YOU USE IT FOR EXERCISE AT HOME OR IN THE STREET BUT IT'S VERY NEGATIVE WHEN YOU PREFER TO KEEP AT HOME WITH TECHNOLOGY
SI1267-00586-P50020,IT'S VERY IMPORTANT AND YOU CAN DRINK TO LITTER FERE THE DAY OR MORE IT'S DEPEND OF THE SEASON BUT IT'S VERY GOOD FOR INTERATION, IT'S VERY IMPORTANT AND YOU CAN DRINK TO LITTER THE DAY OR MORE IT DEPENDS OF THE SEASON BUT IT'S VERY GOOD FOR INTERACTION
SI1267-00581-P10007,I DON'T KNOW IT'S A DIFFICULT QUESTION BECAUSE I THINK THAT I HAVE SOME PARTS OF EVERY MEMBER OF MY FAMILY FOR EXAMPLE I HAVE A CARACTER SIMILAR TO MY GRANMOTHER OR A RELAXION AS MY FATHER, I DON'T KNOW IT'S A DIFFICULT QUESTION BECAUSE I THINK THAT I HAVE SOME PARTS OF EVERY MEMBER OF MY FAMILY FOR EXAMPLE I HAVE A CARACTERISTIC SIMILAR TO MY GRANMA OR RELAXATION AS MY FATHER
SI137O-00779-P10006,WHEN I'M ON HOLIDAY IT DEPENDS IF IT'S ON THE HOLIDAY IN THE SPERING ON THE HOLIDAY IN WINTER I LIKE TO STAY IN MY HOME AND WATCH SOME T-V SHOWS MAYBE COOK SOMETHING BUT IN SPERING I LIKE TO GO TO THE BEACH OR TO GO WALKING WITH MY FAMILY, WHEN I'M ON HOLIDAY IT DEPENDS IF IT'S ON HOLIDAY ON THE HOLIDAY IN WINTER I LIKE TO STAY IN MY HOME AND WATCH SOME T-V SHOWS MAYBE COOK SOMETHING BUT ON HOLIDAY I LIKE TO GO TO THE BEACH OR TO GO WALKING WITH MY FAMILY
SI12BD-00470-P40018,OKY I'M GOING TO TALK ABOUT ACID RAIN THE POLLUTION THAT FACTORIES AND VEHICLES PRODUCE GO ALOVED AND IT TUND OUT TO BECOME, OK I'M GOING TO TALK ABOUT ACID RAIN THE POLLUTION THAT FACTORIES AND VEHICLES PRODUCE
SI12BD-00470-P50022,I DON'T QUITE AGREE BECAUSE I THINK THAT WITH LESS HOURS YOU COULD BE HEALTH IN HEALTH SIX OR FIVE HOURS, I DON'T QUITE AGREE BECAUSE I THINK THAT WITH LESS HOURS YOU COULD BE HEALTHIER FOR SIX OR FIVE HOURS
SI1267-00812-P40018,I'D LIKE TO EXPLAIN WHAT YOU NEED TO DO TO TRAVEL BY AIRPLANE PLEASE LOOK AT THE DIAGRAM THERE ARE SIX STEPS TO TRAVEL BY AIRPLANE FIRST OF ALL YOU SHOULD TRAVEL TO AIRPLANE BY BASS OR TRAIN, I'D LIKE TO EXPLAIN WHAT YOU NEED TO DO TO TRAVEL BY AIRPLANE PLEASE LOOK AT THE DIAGRAM THERE ARE SIX STEPS TO TRAVEL BY AIRPLANE FIRST OF ALL YOU SHOULD TRAVEL TO THE AIRPLANE BY BUS OR TRAIN
SI1267-00666-P50020,WELL I SEE REALLY EIGHT TO EIGHT WITH THE PEOPLE WHO SAY THAT BECAUSE A TEACHER IS MORE UNDERSTANDABLE WHEN HE'S IN PRESENCE OF THIS PEOPLE HIS PEOPLE, WELL I SEE REALLY EIGHT OR EIGHT WITH THE PEOPLE WHO SAY THAT BECAUSE A TEACHER IS MORE UNDERSTOOD WHEN HE'S PRESENT IN FRONT OF THE PEOPLE
SI127E-00536-P50020,I THINK THAT LEARN WHATEVER LANGUAGE IS VERY IMPORTANT BECAUSE THE LANGUAGE OPEN A LOT OF DOR IN THE FUTURE IN THE WORLD, I THINK THAT LEARNING A LANGUAGE IS VERY IMPORTANT BECAUSE THE LANGUAGE WILL OPEN A LOT OF DOORS IN THE FUTURE IN THE WORLD
SI114J-00195-P50021,FORST OF FOLD YOU'RE ALONE SO YOU HAVE TO DO EVERYTHING BY YOURSELF SO IT CAN BE A TALLENT TO DO IT BUT, FOR YOU'RE ALONE SO YOU HAVE TO DO EVERYTHING BY YOURSELF SO IT CAN BE A BIG TROUBLE
