File-id,New ASR Pred
SI137O-00085-P50020,"There is a thing that in the truth that the people have to drink two litres in the two litres a day, I think it is necessary, but I think two litres is too much for a person."
SI1267-00924-P50020,Drink water is too important we should drink maybe two lighters per day but the amount of people don't do that and maybe it is a wrong thing.
SI12BD-00313-P10006,love traveling to another play in cities or just maybe other countries because I love to learn new cultures and
SI12BD-00460-P50022,"I think that everybody 's different. Maybe you don 't need eight hours to sleep. Maybe you need seven, and the next day you 'll be okay. So I think it 's more more independent people. If you know that with seven hours, you sleep okay. So sleep seven hours."
SI114J-00266-P50022,another thing that highly depends on a person sometimes it can be better than learning by yourself especially when the lecturer is effective interesting and so on but sometimes it is absolutely
SI137O-00256-P50022,"This is actually really controversial, and it's depend on the person and how many energy were during the day consuming. Many peoples need only seven or six hours. I, for example, need at least ten hours to get my energy back."
SI131R-00454-P50022,learn about local culture and knowing people meeting people from the country and going out with them to the center the city center the bars so they can see other people too.
SI114J-00190-P50022,students can learn everything about local culture when they study abroad because they live with the local people so they can learn every tradition every way to
SI137O-00658-P10006,in my holiday I have fun with my friends I'm going to have a train or I'm going for work or to the sea sometimes I work with my dog when the razr is nice and I'm crazy about listening to music so
SI137O-00083-P50022,"I think that sleeping is a very important part of our life, and if you want to be healthy to be to be in good health, you should have eight hours sleeping every day."
SI127E-01123-P50019,"A good team reader should be a responsible, active, cheerful, clever because it's necessary he should lead the group and all people saying, say, say him."
SI127E-01413-P30017,"in my opinion, one of the advantages of get a job to pay the university study is that you feel more independent when you have your own money, and even you get mature and you grow in some aspects, for example, getting more experience that will help you in other fields of your university career."
SI127E-00906-P50020,"Yes, I think it's a face-to-face. It's bitter than to use a commuter or something like that, because face-to-face when you study with the teacher, we will ask the teacher the the different or vertice points which you don't know it, and you all understand more."
SI137O-00645-P10007,The best way to improve the English the English is to speak listening practice practice everything all day the the English and because practicingtis you will be better.
SI137O-00880-P50019,"Students can find a lot of sorts and materials on internet. So if you use technology, they can get information quickly and fastly and nowadays technology and internet become more reliable than students can use it."
SI137O-00383-P10008,"Nowadays I'm living here in Germany, so I think in the future I want to stay here, I want to get a job here and maybe I want to make my life here."
SI114J-00287-P50023,"is positive if you use this technology for doing exercise or have healthy,"
SI1267-00266-P10008,I'd like to live in the Canary Islands. I've traveled there so many times because I love the weather. I enjoy the activities that you can do there because of the special weather there is.
SI114J-00762-P50020,"A problem could be that there are a lot of work uh for for few for few persons, so it can can be uh bad."
SI12BD-00683-P50020,This quite rightly implies that you are going to be able of communicating with other people
SI127E-00368-P50020,Dream water is um important is a lot of important because we have to drink at least eight glass of water along the day during the day.
SI131R-00166-P50020,"It is very important in your daily life you must to drink over a three bottle three bottle of three cups of water in your daily life. The more you drink, the more health you will be."
SI127E-01947-P10006,I am a big fan of classical literary and Mexican poetry for where I uh started doing my writings and also I enjoyed reading very top-notch articles about um the ta china language and also um the acquisition of a language which are um
SI12BD-00546-P50022,yes I seen so because you can so tall better with partner and you can help
SI12BD-00490-P10006,It's very important that you read or listen the news because June knew all things that he pays in the work.
SI1267-00512-P10005,"I am quite um interested in learning about other countries as it gives you the opportunity of learning about other cultures maybe through the people the native people there, but also to learn new languages so as to get more knowledge abled and more cultured."
SI127E-00839-P50021,scis every day but we should do a few times a week we should do three times a week or something like that because it will improve our health and it will help us to be more
SI1267-00792-P50020,so in my opinion a study face to face with the t-shirtre is the best because um the students are very very concentration in the in the topic and they call um answered um
SI1267-00638-P40018,know firstly bees collect the nectar from the flowers secondly them make honey from nectar in beehives thirdly beekeepers select the honey from beehives and then put the honey in bottles and in the end the bottle of honeys get the
SI1267-01295-P30017,"There are two advantages from doing part-time job. The fourth is to own financial method. The second, they apply the material from learning experience in part-time job for to do SSIS school. In the contract, there are some deep advantages of it do part-time job, such as they like a"
SI12BD-00924-P10008,I would like to play a wine instrument very much I love classical music and I think wine instruments like trumpet or clarinet there are very very beautiful instruments I like it
SI131R-00465-P50021,A group of projects provide you social skills and also help you to know who are you in a project. The leader may be who follow the leader or what things or skills you have.
SI131R-00128-P40018,"- If you are doubling in the next days, you need to know that there are more than one option to go to the airport, such as a taxi bus or journey. The moment you arrive at the airport, you should go to the parties area to do the check-in. It's important to get there at one hour before your flight. Next you do the check-in. You must go to the custom and show your passport and your ticket to pass the security control."
SI137O-00530-P10008,"If I could learn a new skill, it would be photograph like how to take or short the video or photo in the right angle."
SI12BD-00492-P10005,actually i've got an organization in charge of dealing with how to prevent uh getting dirty or pouring things to the river uh yeah we should be aware of what's happening in the environment okay its pollution should be
SI137O-00860-P50019,"Most important thing to eat healthy is avoid young food like pizzas, hamburgers, hot dogs, and obviously avoid the sugar rings and try to eat vegetables, fruit, and fish."
SI137O-00110-P10007,"I love spending time with my mom, not only because we have the same interests, such as fashion, shopping or art. Also we have the same character. She's hilarious and passionate, and also she can stay calm in a difficult situation."
SI12BD-00137-P50019,and maybe using their phones to record themselves
SI12BD-00137-P30017,"so I'm gonna answer what I think about if people students especially should get jobs to pay for their students at the university. okay in my opinion, I do believe that their parents should be paying at least everything every course they got during the university. that's why because a student,"
SI137O-00255-P50021,They can learn to work uh to he they can learn to work in the teamwork because in the future or job they work in the team.
SI128D-00076-P50021,studying in another country is difficult because you you feel alone and you usually don't know the language of the country also you you need to.
SI137O-00710-P50023,"It is on balance. A lot of things of good things that they are now available on our society are thanks to technology, but there's a lot of drawbacks. Of course, more people exercise less because of technology."
SI137O-00530-P50021,"Yes, exercise we can do every day, but for better i I suggest to do five time or five day per week. It's good for your hair and your body shape."
SI137O-00710-P50020,"It is very dangerous to do not drink enough water on today because you can easily have heat strokes, you can damage your brain and your stomach. You need to keep drinking and stay irritated."
SI127E-01820-P50019,they should eat a lot of healthy food the best way to follow that kind of habits is just if they try to do some diet like for example the Mediterranean diet that involves a lot of fish fruits and meat but also some rice and carbohydrate
SI137O-00447-P50023,Well it's very important that the universities offers many kind learning facilities because the students since my experience can develop many other skills and explode their potential to develop projects.
SI127E-01091-P40018,": Okay, hello. Okay, so the first thing that you need to do is to travel to the airport. If you are going to get to an airport, it's important to know how you can get to this airport by bus, by train, by taxi, and try to choose the most important useful means of transport. Then you have to go to the check"
SI127E-00368-P10008,Maybe I would like to improve my writing skills and speaking skills.
SI137O-00349-P10008,I want to learn playing a music instrument uh in now because I want to play it with my girlfriend she likes music and she will love.
SI114J-00607-P30017,"- About this topic, I can say that an advantage to get a job for pay university maybe is that the student could face the work world in some ways. But the disadvantages is that have a job is maybe a distraction and you have less time to study."
SI127E-01413-P10007,I enjoy spending time with my brother and my sister because I have a brother of my age and a little sister 20 years younger than me and it's quite fun to spend time with them hanging out and enjoying time.
SI137O-00230-P50022,The rest is essential for the life I think that is very important to sleep a night every night for keep the nine a quarter of mind
SI128D-00115-P10008,"If I could learn another skill, it would be scuba diving. I think that swimming is a good activity for our all health. Also, scuba diving is a way to improve your your communicative strengths with other mates."
SI1267-00924-P50023,"- In this point, technology is a bad effect with these people because maybe in Instagram they have pictures about women or men that are so slight so..."
SI137O-00783-P10006,"Usually, we can have fun in different ways, for example, we can go for long walks in the mountains or have be bears on weekends in the old town, and perhaps to have sometimes go to the cinema towards a movie interesting."
SI137O-00576-P50019,"study, for example, using technology to find out the more understanding of the question and more perfectly ready to"
SI114J-00687-P30017,Today we are going to speak about if schools and colleagues should make time in the school day for all students to do fitness classes this topic have some advantages and some disadvantages on one hand a let students to do fitness classes at school promote a healthier life around students and increase the
SI114J-00118-P50022,"It's true, eight hours per night to to have a good function of your body. I need twelve, but that's okay. Um, it's nothing like a a good sleeping."
SI114J-00722-P50023,"Well, it depends of the work. There are many works the If you work alone is better than if you work in a team, but a team I think is better."
SI137O-00656-P10007,"I think I improve my English speaking to someone, but I don't have any partner to speak English that why I am select to speak an improv app."
SI131R-00135-P50022,I agree with these questions. Sleep at least eight hours every night is is a fundamental for our body.
SI12BD-00345-P50019,place
SI1267-01051-P50021,Children have the ability to have a good relationships and to communicate with their classmates and this is a very good and beneficial for them because they have a new friends.
SI128D-00122-P50020,"First, develop your interest in it is real important and try to read more, listen more and maybe some movies or read some original books in this language is good for you."
SI1267-00507-P50020,"It is the most important habit in our lives, without water, we won't live. It helps us to have a better skin to be more energetic on among other."
SI137O-00270-P10008,i wish be a owner of a vintage shop or a business furniture business i really love vintage clothes um i'm crazy about furnitureniture
SI137O-00349-P50023,i think technology have a positive effect on the healthy and you can use smartwatch to help you record your exercise head bit and play the game by ring feet on the switch to increase interesting in sports
SI137O-00658-P50022,"To be honest, it is not a topic I normally talk about, but if you have to ask me, I will say that at indicators is better than or reading by yourself. From my point of view, I'm not a big fan of reading."
SI137O-00175-P50019,They must be divide the meal to three parts. Breakfast and dinner.
SI1267-00642-P10008,"Well, it's a good question. I would like to to be a teacher and I'm trying to to help uh young people to find their their way to to reach the happiness."
SI137O-00926-P10007,: Well I think the best way to improve my English is speaking it. So I have an English friend who I can speak English with him and practice it by writing them letters or sending him text.
SI127E-01505-P10008,favorite is lawyer and for this I study law and I would like in the future to become to lawyer and I have my and will I have my
SI131R-00296-P10005,"I'm very interesting to learn about other countries because we can learn about the cultural and other things that they have to offer as learning the languages, experiences, see how other people live."
SI1267-00318-P50020,Drinking water is good to your skin and lets you eliminate some negative substance that are in your body.
SI137O-00104-P30017,"Actually, to be honest, with the advantage of making time in the school day for all students to do fitness classes, it could be a good thing because students can work out and improve their health, but in the other hand, take time of the class day."
SI137O-00947-P50021,"In my opinion, it's not essential to exercise every day because it's important to take some days for rest and recovery."
SI127E-00639-P50023,"Of course, um, stood abroad, eh, help us to become independent because you learn about the adult life and independent life, and you know how you."
SI128D-00076-P10006,"I love uh training with my friends because I think that running along is boring, but with a friend is uh more funny uh I usually train with uh my best friend uh three days at week."
SI1267-00298-P50022,i think eight hours isn't necessary because i uh sleep every day uh seven hours and this is enough for me it's not problem it's not
SI114J-00476-P10008,- it will be playing the guitar because I love music and I think that learn to play learn playing the guitar is an easy way to introduce myself
SI137O-00110-P50020,"Of course, I think that it's more easy express yourself in front to a teacher, also because they can understand you more, and you have the confidence to to do any questions and This is very important to understand all the lessons."
SI114J-00054-P50021,"Students can develop the skills of teamwork while having good projects and they can have the skill of being working together, how they can work together, and how they can learn from each other."
SI127E-01913-P10005,"I live in a little villa near Ob Seville, in one part around the mountain in the south of Spain where the weather is sunny."
SI128D-00115-P10005,I'm really interested about knowing more about other countries. I'm passionate about traveling about knowing some other cultures. I think that this kind of travels can improve and open your mind.
SI12BD-00431-P50020,"I think that learn face to face with a teacher it's it's a very good idea, because if you don't understand something, the teacher will explain you that."
SI137O-00926-P50023,"It depends in how it do you use this technology. If you use it to keep you healthy to improve your trains to improve your diet it would help you to to get that orange fat, but that body you want but"
SI114J-00054-P10006,"I enjoy spending time with my family. I am a great lover of my family, and I love to spend some time some quality time with my family. I really want to cook for them, and then I just love to go for outing with them, so this is all."
SI137O-00522-P50019,"It's very important, the control of portions. It's very important, enough enough protein, enough legumes, vegetables, too much salad."
SI1267-00693-P30017,"- I'm going to talk about schools and colleges should make time in the school day for all students to do fitness classes. First of all, I'm telling you about its advantages. its advantage is that it can make health a strong body of students. So what is the advantage"
SI1267-01021-P40018,the air pollution from it the produced by uh factory and bees actually the pollution is produced by a factory and beakers and the acid particle are in smoke and then acid particles are carried out are carried by wind
SI12BD-00010-P10008,"In my view, it will most certainly be Prague. My eyes seem to be such a charming city with ornate and unique architecture. Without doubt, I see it as my second home town."
SI114J-00687-P50020,"The most important things that you develop some skills which are very important to obtain a job in the future, because know a second language is very important nowadays."
SI131R-00613-P10006,well when i'm on holiday i like to spend time by myself along and you know like i really like to play the electric guitar and all the instruments so yeah play music or listening to music just um continue relaxed
SI137O-00674-P10006,when i'm free i'm watching movie or t v show or uh youtube channel i like uh to watching youtube and uh i have uh serious it's jerry seinfeld when i'm free i like to watch it it's make me laughing
SI137O-00522-P50020,Drink water it's very important for the brain for the concentration for your develop in your work and in your study and your sleep at nine it's very important drink enough water.
SI114J-00476-P50022,and later is difficult but it's more so important sleep highs
SI1267-00812-P50022,": In my opinion, attending lecture is more effective than leading alone because if students have a question and they can ask their teacher questions"
SI137O-00757-P50022,I think that is very important because the time allows the body a rest.
SI127E-01820-P50020,"It is very important, especially if you do exercise. A lot of research says that the humans should drink between five to eight glasses of water a day. However, you should not drink more than that because it damages your cells."
SI114J-00220-P40018,The principal cause for acid rain is pollution. Pollution is caused by factories and vehicles that create smoke which carries acid particles. These acid particles are carried by winds through the earth. Some of these acid particles fall as dust to the earth or to rivers or to the sea and make fish die and other
SI131R-00463-P50019,"They should consider the area in which they are, if for example, if there are shooting engineering, they should pick and choose Germany because they have a lot of work in that area."
SI127E-01527-P10005,I really interested in the environment so when I was a child I do different volunteers to improve the environment and reforest the forest so when I will be an entrepreneur I would like to create a company to help the environments
SI12BD-00216-P10007,"I love to spend time with my sister. They are the same A as that me, and they understand me really well. They love the nature and when you allow to go early in the morning and hiking in the mountains. Also, I..."
SI12BD-00010-P50023,"I will say it definitely is, because when living in another country, you have to live alone and deal with the trolls trosses."
SI131R-00066-P50021,"Definitely and principally, the skill like a team worker that only provide in this type of classes are very good and are very important for me and the future in to get a job."
SI127E-01316-P50022,- I think it's better reading than alone because you can have your own knowledge and your on learning about the lecture instead of the
SI137O-00502-P10005,I'm very interested to learn about all the countries.
SI137O-00953-P50022,"Yes, I also agree about sleeping at least at hours in a day, but I mean this is not only your body in sleeping postures, but also you must have a deep sleep."
SI127E-00765-P10008,I think the communication or the other is the working team because it's a fundamental part for my major and I think it's very interesting to meet another person so this is.
SI137O-00694-P50020,I think that telematic teaching is also a good way to learn. The important is that some moments in which you can have a face to face with your professor are being provided.
SI12BD-00580-P10005,"Well, there is a small town, you know, not much going on, everybody knows everybody, but I like it because it is my home town, I guess."
SI12BD-00171-P10008,I would like to work like a legal adviser because I like helping people and make their life a bit easier.
SI137O-00151-P50022,yes I totally agree with the idea that we need to sleep at least eight hours just to relax just to just to feel better just to just to to do.
SI1267-00752-P50019,"LCL releaser, and it will be very good for health and eat less food, not less."
SI137O-00323-P50019,"- They can use the high technologies like the phones and computers to search the relevant information about the study. For instance, they may use their websites to find the useful information of the cast. They can also download the PBT."
SI12BD-00546-P50021,"It's dependent of the situation. If you have a good group, you learn a lot. If you have a bad group, you lost time."
SI137O-00947-P10006,I enjoy my free time reading and watching something on Netflix.
SI137O-00958-P50019,"Well, people need it five times in a day, and it's very important to eat fruit vegetables and other healthy things."
SI114J-00195-P10007,"I think that we are all really similar, but if I had to choose, I could probably choose my one of my sister who's called Mariaat because we have like the same personality, and we are uh worried about the same."
SI1267-00811-P10005,you I live in Chiba City Chiver City is known as its inconvenience we can find a lot of food malls and we can enjoy playing outside in a large park so it is pretty enjoyable to live there I can recommend you
SI127E-01841-P50022,can't stay at home working with your team you
SI114J-00124-P50019,advice I would give that people that once to have a good habit is changing what they eat for example eating more fruit
SI12BD-00061-P10005,Should I talk about the place where I am living I would say that it's a very lively village it is located at the north of Madrid and it's called Minaflores Gla Sierra it's a very lively town because people like to go out and share some time together it's also beautiful for the views
SI127E-00536-P40018,"Well, the bees collect the nectar from the flower flowers in summer on spring, and then the beans make honey from nectar in be hives be hives then the professionals collect the honey from"
SI137O-00656-P10006,"In my free time, I am watching YouTube channels and reading Thumil books. Yeah, I am very much interested to read Thumil books, Thumil comics, and Thumil novels also. Yes."
SI114J-00203-P50023,"Mmm, let me see. I guess that when you study in another country, you should grow up because your family is not near you so you have to solve your problems and take these challenges by your own. So I would say yes, you should become independent."
SI137O-00368-P50019,"- If you want to get the eating habits, you should drink more water, do some exercise and sleep more and it will improve you."
SI12BD-00683-P40018,"So today we will analyze how honey is coming from our shop. So we have to say that everything starts when bees collect nectares from flowers. This is also occurring during spring. Then beeves make honey from nectar in behaves. This is a long process, but after that beekeepers collect honey from"
SI137O-01005-P50020,"To my knowledge, it's very important to drinking a lot of water because our bodies consists of water and it provides our body with enough water."
SI12BD-00313-P50019,A student can use technology to study more effectively. Maybe they want to have something like an application or like a game for something that they have learned at school or at university and then they can finance their knowledge.
SI137O-01003-P50022,it's more easy to study them.
SI137O-00105-P40018,Factors have pollution created pollution it may be destroy us in the future. Number one pollution factors have pollution created acid particles are in smoke and number three acid particles are queered by wind. So it created some acid particles fall as dust.
SI127E-00526-P50021,"We have to make an exercise every day in order to to be healthy physically and also mentally, because sports are also essential in order to be mentally health, running, playing football or anything."
SI127E-01527-P10006,"- My friendsman, I enjoy to travel and visit different countries and learn improvements or skills. We like to spend time us and I love to do this. For example, we do brigades in the last summer and it was fantastic. I really love my friends."
SI114J-00479-P50019,"From my point of view, using the computer is one of the best ways to use the technology from the students because you have a lot of information in one click and it's very quickly."
SI137O-01032-P50023,in my opinion there are both of uh negative and positive of using technology affected by uh to the human uh to the human well-being because when we use too much technology when we always use the technology we spend
SI12BD-00962-P50021,is the same if you think so the person uh there are many people uh have work with other people but uh i think it's very important you you know uh
SI137O-00913-P50022,"It is obviously very, very, very important when you attend lectures, you can see if you pronounce well or if you are doing any mistake."
SI131R-00166-P30017,"I think there are many advantages and some disadvantages about how a university student should do a part-time job. The advantage is that they can earn some money and they will have experience of their social life. I think this is the advantage, but there are some disadvantages such as it will cost a lot of time for."
SI127E-01812-P50022,yes I think so because uh when students are uh reading by their owns uh sometimes they don't understand what they are reading so attending lectures is I think it's more effective.
SI137O-00645-P50022,"It is the correct way, because when you are making exercise, you need rest, and the body needs sleep more or less age hours."
SI137O-00645-P10006,"I enjoy and spend in my free time playing basketball in a basketball playground, and this is my hobby this is my my goal. This is that I do every day, every single day of my life."
SI137O-00133-P10006,"I love to play soccer in my free time with my friends, also sometimes I like to go shopping with my friends in Xinjie District and also in my house I would like to play video games and also watch some videos from by the computer."
SI127E-01841-P50020,- I don't think that working in small teams is a problem no no is better than learning
SI1267-00554-P10005,actually environment is one of the main topics of my research and mainly about sustainability and that's regard on environment site and economics
SI12BD-00677-P50023,The technology is a good effect for the people because right now the people use up for what type of diet they need continue or was product is good or bad for your health.
SI114J-00486-P30017,"The advantage is they can get a job scarce, and the greatest advantage is that they take a long time for their jobs, so I think the university uh the price of studying, so if they have to pay for their university studies."
SI137O-00977-P30017,OK uh I think there are some advantages of uh doing part-time jobs for students while while they are restoring it will help them financially they can manage the expenditure for their stories and uh when they have no you know financial issues then they can read out uh very comfortably and there can
SI137O-00814-P10005,"I am very interesting for for learn another language, another cultures, another people and food."
SI131R-00135-P50021,"Yes, we would we have to do every day some at least one hour every day of of exercise of physical exercise."
SI12BD-00431-P50019,"Students can use technology to improve their exercise of maths, for example, or other types of exercise."
SI1267-00266-P50023,I'm sure the student that goes to study abroad is a different person when he finishes because studying abroad is going to teach them skills and be more mature people.
SI127E-00777-P10006,Sometimes my friend and me um go to the shopping center and eat together. Other times we see the football match.
SI127E-00209-P10005,i'm very keen in uh learning another uh about another countries uh i uh like to know not only about their habits and their tradition but also about uh music and uh everything
SI12BD-00313-P10005,"And Maria has a lot of beaches that it's a very tourist place because we have a lot of sunny days around the year and the beach that I say, and one thing that it has to is a deserter, the big desert of cavernous."
SI1267-00768-P50019,"They should consider the language in this country, because if they are speaking only German and they are going in England, they will not be able to speak and to understand and to be understood by the others, so it's really important."
SI12BD-00074-P10008,"I would like to be an actress because I am in love with movies, although I know how difficult it is to to become an actress."
SI137O-00530-P50023,"Technology is both effect and good useful for people nowadays to communication to work, but it's also destroy our health too and habit too."
SI127E-01505-P50022,yes I think that everybody needs to catch an important ideas of the of the subject and study only these ideas and in the exam in this area
SI12BD-00714-P50023,mm i think so because in japan um my parents in my case my mother do everything everything but when i went to sleep around by long i did i did anything by myself alone
SI12BD-00401-P10008,- I'd love to live work as a fashion decider especially in like a big city like Paris or London just creating clothes working with fabrics colors giving people a way to feel good and confident in my career
SI1267-00507-P30017,"- Fortunately, I haven't known many friends that had to work before or after school. On one side, it could be positive because they can earn their own money. But from the other side, it's very difficult for them to complement job with studies. For example, if you work,"
SI137O-00230-P10007,I think that the best I form to improve my English is speaking with native and speakers and traveling.
SI137O-00577-P10007,"In my case, English has been very difficult, but I think that you can improve your English. Maybe you can read some books, watch movies, but in English with subtitles."
SI127E-01125-P10006,"When I am not when I am on holidays, I enjoy very much to go abroad because I love traveling, and I like to learn about other cultures about other different countries, so I love very much to."
SI12BD-00543-P50019,I will give three advices having five meals in the day uh try to to always eat a healthy food or try don't healthy cigar.
SI12BD-00470-P10005,i'm quite interested because i study i study hebrew and i'm interested in near east countries and in the states and the united kingdom as well
SI12BD-00510-P10005,on the
SI127E-01812-P10005,I live in a town 60 meters 60 kilometers far from Barcelona and it's uh in the city in the center of Catalonia that means that it takes an hour to go to the mountains or it takes an hour to to go to beach.
SI127E-01485-P10008,in the future I would like to go abroad I would like to find a job in other country and I would like to to find a job in a laboratory and I would like to live in other country or
SI131R-00454-P50019,should think of the language it's spoken in that country and then if they like that country or not and their culture and their people and if it's expensive or not.
SI137O-00067-P10006,"I enjoy spending time reading books or cleaning. It's my hobby, really, and going out with my friends and doing shopping actually."
SI127E-01841-P50023,yes I think so it's better work in a team or be part of a team than working alone because when you are working alone you don't have many ideas and the others come speak
SI114J-00687-P10006,we usually go out when we are too bad if the water is good so we would like to go hiking to the natural and or go out for a dinner however if the weather isn't good we stay at home and play some games
SI137O-00250-P30017,"The advantages are full consideration in the students, and the disadvantages maybe is boring, and my opinion maybe is amazing."
SI131R-00463-P40018,"Well, here we are going to talk about the honey. How do they go from a flower to a shop? The first step that is that the bees collect nectar from the flowers. After that, the bees make honey from nectar in be his. After that, beekeepers collect honey for be his and the honey is put in some jars. After"
SI131R-00035-P50022,"For me, not at all, attending lectures is also a good way to study, but I think that reading alone is also good. I am not a queen of attending lectures."
SI127E-00689-P50022,yes of course it's very important to sleep but i think it's not necessary to sleep eight hours you need to know yourself and maybe you need less or more hours than eight per night but it's important to make it a necessary and essential part of your day otherwise you will
SI137O-00326-P40018,"Hello, everyone. Welcome to my presentation. As we know, light the factories and the fecals will give proportion to our environment. Acid particles are one part of land uh The acid particles will be carried by wind by wind, and some of them will fall down as dust. Others will mix with cloud water and fall down again to the ground."
SI137O-00083-P30017,The advantages of uh do part time jobs uh is uh are that um you can earn some money uh so with that money you can buy uh something for you uh or you uh pay the bills uh by yourself uh but the disadvantages uh of working at all is that you never have time for you you just go.
SI114J-00151-P10005,"I live in a typical town of South Italy, near by the sea, and you can find in my place a famous famous archaeological area."
SI1267-00752-P10007,"The best way ofbre English is talking in English to our parents and other neighborhoods, such that we can improve our English skills, etc."
SI137O-00530-P40018,so factories and vehicle is the way that make the environment pollution through the acid party cores are in the smoke that this smoke that acid particles are carrying carried by wind and then wind flow through the air and other acid particles
SI127E-01629-P50021,"Maybe the most important skill that students can learn in group projects is collaboration. They must be able to work together in a team, and they also have to admit who is the leader of the team and have to act in this respect."
SI127E-01505-P30017,"I consider that the advantage that the students work for go to get money for pay their students is that they they can pay the students and their parents don't take many money for these studies, but I think that the most disadvantage is that spend much"
SI137O-00110-P50023,"Nowadays, we get pretty much everything online, so it's normal and understandable that the university universities have to adapt and the way that we uh communicate with each other, and it's normal and I think that is very useful and"
SI1267-00475-P10008,"Well, if I had a possibility I could say that I would live in a country by the sea which is close by the sea and in a small village if there's a possibility you know because I don't like to spend much time going from one point to another point so"
SI137O-00151-P50019,"Okay, so if you want to improve your eating habits, you need to eat in a in a."
SI137O-00229-P10006,"I enjoy spending my time with friends and family, also being alone at sometimes, and um like doing my hobbies, my interesting jobs."
SI1267-00785-P10008,"I think that's cooking, because you know I am not good at cooking, but I am a face eater, so I always want to be a good cook in order to prepare meals myself and to cook a delicious and healthy dishes for me."
SI137O-00958-P10008,"Yes, and I would like to learn to windsuitf or any other sport that is practiced in the sea because I really like spending time in the water, but haven't tried any of this sport yet, only heard the sport."
SI137O-00850-P50020,"I think this is a good idea, because the teacher can't to to courage you about your weekends or errors the grammatical failing pronunciation. This is a good thing, but it's not possible."
SI127E-01677-P50022,"Yes, I agree. A sleep world is a good way to have a good a healthy lifestyle, so you must sleep every day at least or eight hours."
SI127E-01677-P10006,well in my free time I like to play video games on my computer I like to go to take a walk or do some sport like go cycling or go to the gym or go with my friends.
SI1267-00248-P50023,in general i think that technology affect and ne- uh negate technology has a negative a negative effect to people because they they are watching series or movies and they have to move the their self and go
SI12BD-00401-P10005,ade but the best thing you can do here is go to the river it's called ade and there you can go swim in summer and it's just
SI1267-00752-P50021,"Yes, in my opinion, there is essence that is essential for doing excess, and it increase our strength and ability to strength more and increase our immunity power in our body."
SI1267-00688-P50020,"-Drinking lots of water during the day it's really important for you to stay hydrated because if you don't, you can start feeling bad, your body is not going to work the same, you can have headaches or you can lose energy because of that."
SI137O-01003-P50020,"In my opinion, I think that studying face to face with the teacher is better because there are less distractions than where you are studying online and also the connection."
SI1267-00431-P50020,Our body is water. So we need to fulfill our body with water. It's like a vegetable or a flower. It needs water. So we need to drink a lot of this element because its basic is a part of our body.
SI1267-00554-P10007,"I am very similar to my father in the way how to do things and how to sort out of the problems, but I really take after my mother on my face and laugh."
SI12BD-00313-P50022,"Yes, of course, because when you're reading alone and you get for more easily, but the the best advantage can be that maybe you don't all the time know what are you reading about, and when you're attending a lecture, you find more easily."
SI114J-00352-P50019,one student considers first the language because he won't or she won't study one language. and secondly the culture if he's similar that the owner. and finally the
SI114J-00476-P30017,": Well, I think you have advantages like you earn money and the student can to do trips with their friends. The main advantage is that he can study because he can pay the university and the flat."
SI114J-00124-P10006,"Well, I love to spend time, my free time with my little doctor. She's four years so, and it's a super funny, lovely, friendly little girl, so I love it."
SI137O-00132-P30017,"Yes, because all students need more time to work, and this one touches is don't have more money and tiny, and all of us need time for have more money."
SI114J-00151-P50019,Students could use the technology to do some researches and in less time.
SI127E-00617-P40018,"Hi, my name is Eli Castellanos, and I will explain to you the process of the creation of acid rain. The first step is the pollution. The industry or that the different industries create this pollution that get up to the sky. That's the second step. When there is up, the acid particles are carried with a wind. Some particles ended."
SI114J-00564-P50019,well first of all eating habits healthy eating habits is not only to it's not only to eat about just salad and food and vegetables but it's about to eat any kind of food any kind of um vitamins proteins sugar that you need
SI127E-01561-P30017,"- I think that one of the advantages of part-time jobs while you're studying is that you acquire a lot of experience and when you want to enter in a company and when you're finished your career, you could have the opportunity of enter with a better position than the other students. But on the other hand, one of the disadvantages are that maybe you don't have enough time to do sports or practice or maybe you can improve your skills,"
SI1267-00629-P10007,- I used to play basketball with my friend and I love doing track at the weekend with my family too. So I have a happy childhood with my family and my friend.
SI131R-00066-P10005,"Yes, my city is beautiful. I really like the food, like tacos or carne asada and The other thing is the views in my city have a lot of mountains, and I like to go and view all the city."
SI114J-00417-P30017,The practical work is that undergraduates can seriously think about their future through the experience on the other hand disadvantage is that our undergraduates have to spend a lot of time on their work experience and their first priority should be studying so they they have to spend their time in another purpose of university.
SI1267-00595-P10005,"I'm quite interested on the environment. I'm all the time searching information on the internet. How can I help to preserve it um Also, searching what is happening in the world about it so yeah i'm if I can say I'm quite interesting on it."
SI127E-01609-P50020,I think it is very important for people to drink rota because drinking rota reduces stories and clean our body internal.
SI1267-00581-P40018,know the process of getting honey is a complicated because we need that all the bees are focused on their job they need to collect the nectar for flowers so we need to get the fields full of flowers later they meeting in the beekeepers to make honey and we need to
SI127E-01841-P50021,yes it could be a good idea because discussing about the topic improve the work and improve the relationship between
SI1267-01157-P10005,And it strengthens in my country is the La Hidalda or the Aferria A. This is a very beautiful and good for all the people.
SI127E-01629-P10007,"And I most enjoy being around with my brother, because in a lot of aspects we are really similar right now, and do have the same opinions we understand each other blindly, and so we have a really good time together and enjoy it."
SI1267-00298-P10006,in my spare time uh i read a book uh i listen to music and i play uh computer games and uh uh i reading uh articles blah blah and so on
