File-id,New ASR Pred
SI114J-00203-P10007,": Well this is a difficult question, but if I had to choose someone I would say my mom because everybody says that we looks like a lot. So we have the more or less the same character and we like the same things so I would say my mom."
SI127E-01561-P10007,"One of my best ways for improving English is to to listen some podcasts or maybe watching some movies with subtitles in English and audio in english and I learn a lot of vocabulary phrases, and some texts."
SI137O-00502-P30017,"- In my opinion, all the students should do part-time jobs because they are looking for some experience and to add the different skills from the jobs."
SI131R-00465-P10006,"On holiday, I like to spend my free time with my friends in the beach or maybe in the mountain. and I also like to play with them to video games. Furthermore, I like to spend time also with my family."
SI12BD-00818-P30017,"about all students should be job to pay for the university study. I think there will be some advantage as they will be more independent and they will have more economy autonomy, but I think they have less time to study. I think this is not positive."
SI12BD-00652-P50020,a drinking water is very helpful for our body because it helps us to have our health side and is and I recommend you drink water three or more times in a
SI131R-00640-P50021,"If the students work in a group project, they can improve their speaking or their writing skill because they are mixing their opinions with their college."
SI1267-01295-P50019,: It should be eat on time and try to eat clean food as well as try to eat more veritable last meat is when we have us have a good time
SI127E-01675-P10005,"I'm more interested in the environment because it's our future. If we don't save the planet, the planet is going to destroy and it's really good for us and for our kids and I'd like to reduce the pollution and of that."
SI1267-00335-P50020,": I think it is the most important of habits of life because if you don't do it, it makes you feel like tired and not happy, and also it could be a death for you."
SI127E-01257-P40018,"In this diagram, I will explain how the the honey that you buy at the store it's produced. It has uh a quite uh process that is not very simple at the beginning, the bees collect nectar from flowers and afterwards they fly back to their nest in which uh the nectar they put the nectar in bee heaps uh afterwardswards, the beekeepers collect honey from from these bee heaps and they place it in some of the jars these jars uh when they are full and uh ready to be delivered, they are packed and carried in a truck or some uh bus somehow delivery bus and taken to all of the stores across the state. In this way you can uh assist any well almost any shop and and grocery store and buy the honey that you love."
SI137O-00202-P50022,"Just because a after the lecture, you can speak with the other persons some things about that lectures and learn some things about that lecture."
SI114J-00474-P10007,": I think someone if someone learns a foreign language, he or she should listen a lot of thinking."
SI131R-00338-P50020,More water you should do more water bring every time you can before the dish ends about two milliliters per day you should drinking more and more. Fruit and juice is also okay.
SI137O-00935-P50020,Dream water is very important to go out the toxins in our body and to feel better and to de-cher and to be better.
SI137O-00779-P50021,I think learning in group projects may help when you are trying to develop some experience and with social skills maybe when you have to do some project project management when you have to to work with different people with different abilities no and
SI127E-01677-P10005,well in my opinion learn about other countries could be more interesting and most of all it's very useful for your future if you wanna work in other countries or something like that could be very interesting and useful for you and
SI1267-00752-P10008,"Fail on a new skill, I use that skill for my good purpose such that it will be very helpful for other people and also I use for my health and wealth my new skills."
SI1267-00768-P50022,they can learn by spending time with local people and with these local people they will able they will be able to discover the culture of this country and yeah yeah
SI114J-00407-P50022,"Oh, it is perfect because you can learn with a book because a book has ah important vocabulary and expression and it is a"
SI127E-00209-P10008,": Having great memory will be amazing but first of all, I would like to improve my learning to make it faster and better. It's most valuable skills for me."
SI12BD-00345-P10007,Maybe my older son Carlos is the most similar to me.
SI12BD-00401-P50023,In my opinion it's very important because if they finished with university they will maybe have workplaces where they have very modern facilities so they have to know that and not be in an old-fashioned.
SI12BD-00492-P50019,I'm completely convinced that students should take into account the uh the country they would like to live they have to be passionate about the country about the language about the character that's the only possibility they don't have to choose I don't think they should choose these things
SI127E-00689-P50020,well it's very important to drink a lot of water just because you must be you need to be irritated during the day just to focus be focused on your activities and not to porque important
SI137O-00049-P50023,"It depends on how you are going to use it because if you are using technology like a  ratget to measure your cardio' it's important but's it's important, it's good but if you are going to sleep very late because of the mobile phone it's it's bad."
SI127E-00482-P50021,": I think it's important to be able to disagree with people in order to know the different olds of people, different information, different thoughts, but until a point because I think it's very important to have a common point between each other."
SI114J-00603-P40018,hello today i will talk about three new online of music sites in this chart we can see a thousand of people we can see a comparison between the three sites in red we have tunenesnet in blue have music now on in yellow we have songs for you in oneaxe we have a thousand of people need the other two days of the week and the worst is Tunesnet that they start very low to finishing with a deeply increase in the number of listeners secondly we have music now in blue they are more or less constant during the week to finish more or less at 80 000 of people and in yellow we have songs for you that more or less have a constant number of
SI137O-00297-P10007,: I would like to improve my speaking and also my conversation.
SI137O-00838-P10005,"I think that learning about other countries is a very interesting activity. I think it helps you understand other cultures, understand other people, and overall, I think it helps you to become a better a better person."
SI127E-00489-P50022,": Most of people, especially students, must attending lectures because it's important these days in any aspects, in any field of studies, to think on lectures. There are many ways to improve this way"
SI12BD-00216-P10006,I am a really active person I love to spend my time outdoor near to the mountain Iking on cycling running climbing I love to do this kind of activities with my friends and my family also when the weather is not really good for simply's raining cats and dog I love to spend time racing
SI128D-00115-P10007,"For me, the best way to improve my English is watching movies, and also, I amm getting used to it. I used to watch some series like friends in a night before going to sleep. I think it's a good idea to"
SI114J-00151-P30017,": All students should get jobs to pay for their university studies because in this way they could become independent from their family. But this way has also some disadvantages, like to take out time time to study. But in my opinion, it's important that all university student have a job part-time too.."
SI1267-00431-P50021,"Yes, from 10,000 steps per day is essential to have a healthy body. You need to do some exit but not like a professional. just giving a walk or just playing football with your children."
SI114J-00372-P10008,"- Good question, but I don't have an answer for that. So from now, I would say, teaching English, but I'm not sure. I'm not really sure, because sometimes I say that, oh my God, I'm gonna be an engineer, but sometimes I'm like, no, I want."
SI114J-00372-P40018,basically I've never traveled by airplane in my life so I can't give like an experience I can tell you an experience but I can explain you how to travel by plane so the first thing you have to do is basically travel to the airport you know come to the aprod and stuff like that and then check in and then you have to do your document control and then go to the security and then wait because you fly it's no longer available like it's not available yet but it will be and then board and then fly like travel like you know you are in the plane flying like
SI128D-00076-P50020,: I think that studying in a second language is very important because you can learn a new language and you can improve your performance speaking or writing this language.
SI137O-00110-P10006,well I think that depends on my mode and of course depend on what kind what month I go but I love to spend time in the coast of Spain because I love diving I love the water also I love see the
SI127E-01677-P50019,"Well, in my opinion, if you want to have good eating habits, you must eat more vegetables and eat less fresh food by hamburgers, pizzas, kebabs, and that kind of things, which is not good for your health."
SI114J-00714-P50022,"more more effective is you is using both attending lectures and reading alone. You can get some information while listening the lecture, and you can get more while reading the book."
SI1267-00335-P30017,"Um about uh if students have to take part-time jobs while they are studying, I think that they could be too advantage that um could be become that they become more independent, so they have their money for spending it on whatever you want without um asking her parents and also they have save money until they finish their studies for for a day and but on the other hand, it takes a lot of time for study and you will be more tired at the end of the day. um in my opinion, I think that's a good option in case you have time for convene both and you don't left your studies but because it is the best important thing when you are um in the university, so that's it."
SI137O-00674-P50019,If If people want to make healthy lifestyle they need to eat healthy food like eggs and chicken and they should be be away from junk food and fast food.
SI137O-00579-P40018,: the first the factoryic cause from pollutions the second name the acid particular are a smoke an acid particular are carried by a wine and then some acid a particular for as dust in other world a old other acid particular miss as clouds water and finally the acid particular are is a rain on Sun for this reason the natural environment damage and provoke to a
SI1267-00034-P10007,: I think I am most similar to my mother.y physically are also in our way of thinking.
SI131R-00639-P10005,"I live in Veracruz, near to the port, and here the wearer is very windy and hot, but it's fine for me and in here there are so many malls and supermarkets."
SI12BD-00431-P10007,"I like to spend time with my grandmother because when I talk with her, I'm very happy."
SI12BD-00017-P50019,"In my opinion, a good team leader shall have to listen all the opinions of all the people in the group. They have to make decisions together, but the leader had to follow."
SI137O-00953-P10008,"I want to improve my skill in human resources areas because I think there's so many human resources scope like payroll like compensation, recruitment, legal and other things. I also want to improve my communication skills especially in English."
SI127E-00482-P10005,"My favorite time of the year is no excitation summer because every plan it's about going to the beats, spending time with your friends, without bothering about your responsibilities, and you know spend so much time in the street."
SI131R-00261-P10008,"I would love to learn to play the piano. It is an instrument that I like a lot of, but it is expectave and you need to have many hours to practice. Learning to play the piano is my next learning project. Yes."
SI114J-00054-P10005,"Yes, I used to live in Islamabare, and I really love the place because this is a very beautiful and pleasant place. it is having mountains and the weather of the place where I live is wonderful, and I really like the weather."
SI128D-00008-P50019,nowadays I think that all the students all the student and can be the possibility to use technology use because it's more benefits and different and probably we can study together with other components and it's necessary for
SI127E-01489-P10008,"I help to decide in which area I would like to special my profession. currentlyly, I' am interested interested in medical physics, so I would like to get a degree. I amm also interested in neuroscience, but I'm not sure."
SI127E-00666-P50019,: student will choose a country where it speaks English because the English language is very important because it's speak around the world
SI137O-00783-P10008,"Oh, I would' love to live in the future in somewhere with goats and mountains, like the city of Vigo or nervi, town of Moa. However, I wouldn't mind living in the south of Spain or ever in the Canary."
SI1267-00428-P30017,": The topic of whether all students should get jobs to pay for their university studies is very complex. On one hand, you have some advantages you can point out if someone has a job to pay for their studies, his parents won't have to worry about money and can invest in other parts of economics. for example, they can use the money to open their own company. On the other hand, by having a job, you can compromise your time and your grades, and it can also be very exhausting. That is why I feel that everyone"
SI114J-00372-P50019,"I can't hear anything. So if you are asking me if technology affects the students, yes, it does. because it distracts about our obligatories and a mandatory class, So basically that."
SI1267-00638-P50020,": If a student learn a second language, they can speak with other people of another country and when they travel they can communicate your"
SI1267-00693-P50019,: The students have to consider about which language they want to learn and the cost is important topics of the choice.
SI1267-00752-P50020,"The water is very important to drink every day, and we have to drink every day at least five lis of water and We should have the water bottled at with us, so we can drink more water. It is very helpful."
SI131R-00377-P50019,students can use the technology to learn and study like lecture for a summaries of the subject and take some exercise to do and practice to
SI12BD-00313-P10008,the future I would love to be a really important person like a CEO in a big company or work a engineer maybe I will want to teach you
SI137O-00349-P10005,"I have much interesting to learn the other countries around the world, such as the sumo in Japanese or the cowboy in America. and I like to know the different knowledge in the different countries."
SI137O-00645-P50023,technology can be positive and negative too all depend the way that you use the all depend the way that you want use that you use the technology you
SI137O-00326-P30017,": Well, I think to do part-time jobs is necessary. It can make students more active, can give them more experience before they entering the society, And it can make students to realize like what they're learning from the school is necessary, it will contribute to the society in what way, but it will also take some time. may affect their studying. I think it's good. the advantages are much than disadvantages."
SI12BD-00163-P10008,"Well, I've got a few skills I really want to learn, but drawing is something I really want to do, but I can't or singing um but I also like to learn to speak English better because that's quite difficult, and I'm scared of very sad."
SI127E-01408-P50021,key skills that the students develop working together in my opinion are they listening and communicating with the other person well also the skills
SI137O-00353-P50022,so sleeping here we have a time uh a specific time for sleeping that is you can go to sleep at 8 pm and then you can wake up at 7 a.m and this is the time of sleeping
SI12BD-00652-P10008,I think that listening because I think that it's very important for learn English and is the most difficult skill for me and I and I need to practice more and more to get a near good results in that skill.
SI1267-00335-P50023,"Well, it could depend on the time you spend in front of your computer, in front of the t. v in front of the games, so it could be both it could be a um wrong a bad way, but if you spend the l the okay time it could be good."
SI1267-00431-P40018,"There are so many ways to damage the environment. One of these issues is about its acid rain. Acid rains comes from the fog from vehicles and factory. They create pollution and this acid is part of the smoke and this acid is carried by the wind. Some of these particles fall as dust, but other acid particles are mixed with cloud water. When these clouds makes the rain, acid particles are in the rain or in the snow and even drop out on the environment. It means that falls into the environment and of course cause diseases and pollution."
SI137O-00953-P40018,: So I will explain about how the factories and vehicles will affect in the matching to our environment. So the first factories and vehicles will produce a smoke and this has become a pollution into the air. and the acid particles from the smoke will be carried out by the wind and the effect that some acid particles will fall as dust and some others will mix with cloud water. And after that the acid particles in the cloud will be in the rain or in the snow. So when the rain or the snow come will it will demit our environment..
SI127E-00799-P50019,think that technology is the hate of our mother world so we can use for a lot of things but also in the education area is's important most now with the pandemic and they can watch some crisis and sun
SI137O-00658-P30017,"That's an interesting sentence. From my point of view, there are more advantages than disadvantages. For example, the students can discover the world of the work and to earn money. At the contrary, the disadvantages are like to lost time and to not see their friends. But what I'm trying to say is, from my point of view is the best way to become independent and to earn money for the universities today."
SI127E-00617-P50021,"Hi, I think it's not essential but maybe if you do it like three days heart exercise and the next fourth days you do like low exercise, like yoga or just running a little bit, it can be better. Don't do heart exercise all the time."
SI127E-01812-P50021,": Well, I think that they can learn to be more patience. And also they can learn to work together with other people, with other mates. They can also learn to teach the others. And that's it."
SI131R-00296-P10007,I think the best way will be practicingtis all the different components that I can help me to study English.
SI114J-00220-P10005,enjoyed the study about other countries for instance I always loved geography and knowing capitals and gastronomy and flags I think that's really interesting to know the world we live in you
SI12BD-00163-P50020,": I think drinking lots of water is very important because it has so many advantages, like you get deal from it so you don't have to eat as much, you can clear your skin, it helps you to lose weight, and it's just overall really healthy for you."
SI127E-00639-P10007,am very similar to my father's grandmother but I don't knew her and I don't know if if I I am very similar but my family say that is yes and
SI137O-00133-P50020,"Drinking water could help your body to clean all the bad things out of your body, so if we drink not like water like uh some drinks like uh beverage it will it will cause a lot of more work for your body to clean your body."
SI127E-00581-P50019,: They can use online class to study more effectively if students can go to school but they can attend to the class even they are in-house. So online class will be effective
SI137O-00688-P50021,well obviously if you're working in groups you will learn how to cooperate with others to get the best grade or try your best and I think that you will become more empathic and you will become more respectful with the others ideas and you will know to live to get the
SI12BD-00652-P50019,"The advice is about eating a bit seeds, eat a lot of fruits and vegetables and maybe to eat a bit to eat rapid food or soda and candies."
SI127E-00209-P50023,": Effect technology on our self is depending of our characteristic. If we use it for good, technology will be good for us. If we have a bad habits and if we don't use properly technology, it will be bad"
SI1267-00638-P50021,: I think that when students go to another country they have another other Abbeys of they have in your countries and another kind of food and other other
SI1267-00318-P50021,doing exercise keep you in a good shape but obviously you don't have to work out every day you could just work out two or three days a week and
SI131R-00261-P10006,"I really enjoy spending time with my family doing activities such as free, air, riding, biking, or just walking in the countryside When my children are sleeping, I absolutely love reading a book."
SI127E-01278-P10008,in the future I hope be a chemistry teacher of secondary school and
SI12BD-00652-P10005,": Really, I am very interested in learning about other countries because one of my objective of life is travel to other places and I think that first I have to know knowledge about it."
SI12BD-00543-P40018,Well welcome. I am going to speak about the acid rain. Acid rain is an actual problem that is affecting our war. Factories and vehicles are sometimes producing pollution and particles which we call it acid particles. Those particles we can obtain of the sky of the air. Those particles are carried by wind and after the circuit the disease particles go to the environment causing important damage or war.
SI127E-00368-P40018,": In this picture, we can see factories and medicals. These factories make a lot of pollution, and this pollution has a lot of acid particles in smoke. These acid particles are carried by wine, and this wine travels around the world. And then we as people who live in our cities, some acid particles have as dust, and then we can breathe them. There are a lot of acid particles mixed with cloed water, and these has other acid particles."
SI12BD-00163-P10005,I don't really learn a lot about other countries but I find it interesting to learn about Arab cultures and habits of people but like in some countries like England or France like I really like those countries like from Europe so yeah I think that's
SI127E-00581-P50021,I think they can develop communication with different kinds of people in the group there are many kinds of characteristics in the group so and this is gonna be very very important in their futures when they want
SI114J-00054-P30017,": Well, all students should get jobs to pay for their university studies. Yes, I agree with this statement, because it is having a lot of advantages. The first advantage is that they can pay their own fees. They are not depending on others. but if they are not going to do a job by themselves, then they have to depend on their guardians, especially on their parents. And there are some of the disadvantages of this factor too, because if they are going to have a part-time job at the same time with a university study, then definitely they would not be they would not be able to give extra time to their studies and they all the time have to manage their things. Yes, what is your training, yes, I like that we should do while studying in the university?"
SI1267-00586-P50022,It is very important sleep to a nice per day because your mind needs a breakup on a recurging battery.
SI114J-00722-P10008,":Well I don't know, but I will try to go to another country and study for a doctor."
SI137O-01030-P10005,I was born and grew up in Bazang Province but right now I'm living in Hano capital which is the most famous city in Vietnam when I live there I have a lot of chances to uh enjoy the favorite thing as mine and also have some some
SI1267-00611-P50020,Brinking water is so important because your body needs hydration for processing the food and also to maintain his basic functions.
SI137O-00250-P50021,I don't think so. I think it shall be balanced. Note at the side.
SI12BD-00022-P50021,Work projects are very good tools to learn how to cooperate with other people and to get to learn leading and managing skills and also to learn of other people's experiences.
SI137O-00926-P40018,": Well, acid rain is one of the most important result. when you make many pollution by the factors, most importantly is the vegans are the ones who most contaminate the environment. Well, first, all these acid  smells and pollution go to the clouds. There, in the clouds, they mix with the cloud water, which is also a river like the sea. And worms is absorbed. This pollution makes this water in the clothes acid. And when it came to the earth to the land, it destroyed all the environment, the plants, all the trees, and also the small animals and the insects. So it's important to keep our planet clean and to control the pollution from the factors and vehicles."
SI1267-00151-P10007,I think speaking many time is the best way to run something some kinds of uh rangage so if you study English we they want to go you you should you should go to the British or Americans
SI127E-01278-P50020,One problem shall be that one person works more than other.
SI137O-00977-P50020,As far as i'm concerned uh it's absolutely critical uh to have drink to have uh energy quieter because uh it makes us uh physically uh healthy leading us to uh mental fitness.
SI137O-01005-P10006,I enjoy in my free time with listening music and hangout music with my friends and sometimes I want to alone in order to enjoy.
SI12BD-00677-P50019,"- The people should eat the abbe for example, in all mix, they need eat a more vegetable food for example, potato, tomato, banana, apple,"
SI114J-00201-P50023,I think it is really important nowadays uh students are more comfort comforting about learning with computers and mobile phones so if you have all the materials in the web pages and that kind of uh it will be better.
SI127E-00581-P10008,if I could have any kinds of work jobs I would choose pilot because pilot carries not only killing people and also some people's dreams or expectations on the abroad or the to the
SI137O-00125-P50022,": I don't really think so because uh, I guess that if you can read alone something you can read in your own uh velocity, and I think that in the future you can interrupt is better."
SI1267-00880-P10005,I live at a three room house with my family. I have the tiniest room this room is the room that I was burned at.
SI137O-01032-P30017,: There are some advantages of doing part-time or when the students are learning in university or college. The first thing is that they have more experience and working with other people they can build up they can build up their co-working techniques and then they can make more connections with other people and on the other hand they are some
SI131R-00613-P50023,well modern learning facilities is always nice to have it comes in handy an average situation not only for learning and I think the modern it is the the easiest it's going to be for the students to establish
SI114J-00476-P50019,they have to to look for natural um food like vegetables fresh vegetables fruits and avoid um processed uh or industrial products that are i insane
SI127E-00839-P40018,here we have a diagram about acid rain first of all we have the bakers and factories will cause pollution with the pollution acid particles are in a smoke and they are carried by the one by wind then some acid particles fall as dust and other acid particles mix with cloud water the acid particle which fall as dust could cause pollution in the water for example like lake or river and when the acid particle meets with other club with cloud water they are in the rain or snow and they damage to the environment maybe the trees or the
SI1267-01264-P10007,um i s i enjoy a to spend the time with my daughter um my daughter is a high school student and taught me a new
SI137O-00913-P10007,: I guess that the answer is with my big brother Carlos Carlos who is four years older than me has the same hobbies than me and so we usually spend our spare time
SI1267-00880-P50019,"Nowphton call themselves paperperless University because they don't buy a hardcopy book but they just study on the tablets and computers. By using that, it gives them an opportunity."
SI137O-00530-P10006,Enjoy spending my free time with movies or drama. Some time with the book or game or enjoy cooking food with my family.
SI12BD-00677-P10006,In a free time i like staying at home what' a serious or thing or go aside for these more places in my song.
SI127E-01560-P50019,: well I think that the first thing that a student consider to choose a country to stay in is that that country has good good universities so it will be good for the future and when they will find when they come for job and to have the study in
SI1267-00253-P10005,"Regard to the environment, I'm very interesting in it. I spend my free time reading and watching a lot of videos that help me to provide my brain about the environment. Also, I read a lot of books and stories that tell us..."
SI1267-00335-P10005,"I'm not very keen on learning about another countries, but I think that' a good option for learn something about another cultures and uh meet a lot of people, so maybe in the future I will do it."
SI114J-00474-P50021,: I think all people les should should exercise exercise for example people I think can walk routine
SI1267-00475-P10007,well I would say the person I'm more alike is my grandmother she is today 18 years old that you know i have her her nose and we always think the same thing you know when I was a kid everybody told me oh you look like your grandmother
SI137O-00368-P50022,I think maybe six two eight or seven hours is the average time mean not everybody should eight hour but at least the six hour and then you get more power more energy in the next door next day and
SI131R-00296-P50020,So our body is 80% made of water so we should have drink water all day long because it's very important for our organism and for our cells to survive to all the environmental issues that we are are supposed to.
SI137O-00977-P50019,I would like to advise them that they should not uh eat unhealthy uh poor stuffs they have to uh take only um healthy food stuffs.
SI12BD-00792-P10007,I believe the the best way to improve my English or my skills in English is just practicing and well I hope to with this platform I can practice my speaking skill because they don't have anyone to practice.
SI137O-00409-P50023,: It's very important to give these notes.: Sometimes you don't have the opportunity to learn by yourself so you need something sometimes these facilities.
SI114J-00203-P50020,": In my humble opinion, studying in a second language is something that is going to make you grow up a lot. You should focus your attention in everything and not only you are going to learn about the language but also the culture and different activities."
SI131R-00588-P50020,'s really important to be drinking water during the whole day also because it's important to be high hydrate maybe it's more important in to prevent some illness or some issues in issues in your body like I don't know with your legs and
SI1267-00629-P50022,controversial matter but I agree with the idea the necessity to meet all member of group at less once a week to to
SI137O-00783-P50019,I think the essential thing uh which students choose to uh to learn other idioms in a country I think the first thing is the idiom and the cost of the life in this town or city.
SI1267-00586-P30017,i the most identity is the part-time job why you you are studied is you have money and you can spend in other things but it's more a disadvantage because you you don't focus in your study because you need a mind for work in my opinion is the best way to a study a all- time and
SI12BD-00892-P50022,The most important that the students have to do is to meet the people native of the country here visiting. they are amazing.
SI137O-00135-P50020,obviously uh drinking water is very useful too for human beings because uh it's it will reduce our deaduation and the drinking water is very useful we have to drink daily two to three liters of water because uh the water will helpful us because there's hydrization
SI137O-00333-P50020,As the most leading disperss it's very important to drink at least two liters of water every day if you want to have a healthy lifestyle because water is essential to our life and we have to be right.
SI127E-00799-P50023,I think that it's the key because the university is the first path to the market to the lower market and people need to learn about their about their communication.
SI137O-00085-P30017,: I think that the university they have some job is good for them because they learn about working life and earn some money and it I think' important for them. It has some advantage because the most important is the university now for them. in my opinion.
SI1267-00688-P50021,: I think it is important to do exercise every day. It doesn't matter if it's not in a gym or with a routine. It can be just walking out or making some stuff by your own because your body will start feeling bad if you don't move during the day.
SI114J-00160-P50020,It is important to drink enough water due to that our body needs to perform their main functions as digestions or the metabolism. We need to drink at least three liters per day.
SI127E-01316-P10006,when I'm on holidays I enjoyed visiting spending time with my family eating a lot of food that my grandma cook and to spend time with my friends too and working
SI127E-01806-P50022,"I completely agree with this question because you learn a lot when you're listening other person reading a book for instance, but if you all the time are reading a book alone, you don't know how mistakes you can do."
SI137O-00083-P40018,"Factories and bicycles cause pollution, and the smoke that comes from factories and bicycles contains exit particles, and that ectic particles are carried by the wind by wind and some of exit particles always dust, others mix with clothed water and after that fall by rain or snow, and this damage the environment."
SI137O-00409-P10006,"Well, when I'm on holidays, I love to play football with my friends. Also, in summer, I love to go to the beach, play some volleyball, swim with my parents. But the thing that I don't like is I have so much free time."
SI1267-00248-P10005,": Personally, I think that I'm interested because you can learn languages from other countries and you can contact with other types of people and other cultures."
SI12BD-00050-P50019,"The fairest bites I have to to to give to these people that wanna eats better is first drink only water yea, and eat a lot of vegetable daily and do not eat precock foods."
SI127E-00490-P40018,": Well, so we will see here, obviously through this PowerPoint presentation how the honey is produced. So first of all, the bee will collect uh the nectar from the flowers, and uh then we'll make the honey from nectar in their little houses. Then the beekeepers will collect this honey, we'll put them into jars and these jars will go to the fan and these funds will bring these jars to the supermarkets where we will buy the honey. So personally, I definitely be definitely believe that we have to take care of the environment. it's so important for the for us to take care of animals vegetation flowers so we can enjoy as many products as we can."
SI131R-00261-P10007,": To improve my English, the best way, in my opinion, is to life in the United States for a while. If you can't, the best thing to do would be to listen to television and radio in English and find an English-speaking."
SI12BD-00401-P10007,I definitely enjoy spending time with my brother because we always have good talks about the world about our future plans. We can talk for hours he just have so many things that he can tell me and yeah.
SI12BD-00580-P10006,"Mimages do nothing, and you know relax sleep all day, not much, nothing."
SI12BD-00181-P50021,: I think firstly they can learn how to they can learn the incorporation because when they are working in a group well when they are working for group projects they master they master learn how to work together with others and also they will they all know how to help others and how to ask for help
SI127E-00930-P10005,"I'm not really interested in environment, actually, I don't think this is my interest. I don't care much about this."
SI137O-00953-P10005,: I am very interested in learning about another countries. I think that's fun if we can go to another country and see how people actually live outside our place.
SI137O-00630-P40018,": Okay, to travel by airplane the first thing you have to do is arrive to the airport. You can do this by car, public transport or train. Then you will have to go to the airport and check in your tickets. Then you will have to get your documents in rule because the officers in the airport will make sure that it iss everything okay in a process called document control. then they will check your luggage in the security and when all this is ready you will have to wait in the waiting room where you will have some basic services then you will board the airplane and you will take away very early."
SI137O-00085-P40018,"Well, I think that after acid rain, there is a big problem in this war because there are a lot of negative consequences of acid rain. I think the fish step or a lot of factory produce a lot of smoke, and acid the particles are in smoke in the air, and when the wind flow carry on the particles around the landscape around the world, and some acid particles rains in the fields, the cities and others."
SI127E-01841-P10006,it's very important because I think you have to know what is happening around you and I usually read the news on on the morning and
SI12BD-00962-P10007,": I spend more time with my mom, because for me, it's my best friend. And I stay with her every day, Wow, with my brother, sorry. because they meet."
SI114J-00266-P10006,really makes me interested in holiday is feelings of excitement feeling of new experience or something like that so I try to do different activities to try different things and just to have a good time
SI131R-00639-P30017,": One advantage for the students get jobs to pay for their university. It's good because the most people can go to the university. But one disadvantage could be most students pay the finance with taxes and interest, because in some universities, this help is for finance or one help in reduce the college. And in my opinion, is the best option to get jobs for paid universities because they most people to go to a university and pay one studies."
SI1267-00248-P50022,": In my opinion, I think that to sleep is the most important thing that you have to to know and you have to do because if you don't sleep well, you don't do the exercise."
SI127E-01561-P50023,I think that people use the technology in a good way but sometimes they have a lot of excesses because they are not trying to limit the time and all the use of technology so it's it has advantages and disadvantages
SI114J-00160-P10006,"I usually study because of my career but in the weekends, I prefer to play video games. It's good for me and I get distracted from my activities."
SI131R-00094-P50023,I think technology has a bad influence on people because we stay in more often and move less.
SI1267-00554-P10006,": Oh well, I really like spend time in the nature with my friends and also having a walking at seaside, as well hiking in the mountain."
SI137O-00326-P50021,"I think to do exercise is essential, but uh not every day it depends on our time our work if we have uh our time is limited, we can not do do every day."
SI114J-00197-P50020,could be to you can choose a word that that pay a better more money because a lot of war wants people that speak two or more languages
SI127E-00581-P40018,foreign so first uh you have to go to the airport by train or uh the yes the cars uh in case in case those transportation systems are delayed so you should get there uh two hours before then go to the airline counters and check-in and after that go through document control and use you will see you have to seize your passport and a freight ticket and also uh go on to the security and put your electric electric devices on the cart then kill the time then then kill the time until boarding time make sure your boarding time is what what time your boarding time is and enjoy the rest of waiting time
SI114J-00144-P50021,"Exercise is playing a very important role in one's life, for instance, without uh doing exercise you will uh develop many uh cardiac uh disease like heart related diseases like the cardiac arrest, atherosclerosis uh for instance, doctors suggest to do fifteen minutes of exercise per day to avoid all the her health issues."
SI12BD-00171-P50020,"I think that it depends on the person because for some people it is easier learning face to face with a teacher, but for others, it is more effective if they canude by themselves and they waste less time."
SI12BD-00962-P50019,because uh i can pref i prefer the the books in paper books uh the the person i i people prefer
SI12BD-00924-P50022,: I think people need to sleep seven or eight hours because your body and your mind need to reduce stress for me I think it's very important to sleep more
SI128D-00115-P50019,"If I were you, I would eat more healthy food, like, for example, vegetables. I would avoid fast food like hot dogs um also, I would do more exercise in order to be happier."
SI128D-00038-P50020,The advantage uh studying in a second language is uh to can uh communicate uh with people uh around the world. I think is so important.
SI1267-00298-P50021,Yes doing exercise every day is essential because doing exercise people who doing exercise is healthy and more confident.
SI137O-00255-P50020,: I think this is the old idea because now we have a lot of technology and a lot of smartphones and internet and laptop and iPad. This is the old idea.
SI137O-00175-P10006,: I spend a free time on bid or on reading or maybe on picnic.
SI127E-01257-P50020,: The main advantage is that you reinforce your knowledge in that language and you become better every single day at that language and after finishing you have the certificate from a university that is out of your country and that will give you more opportunities if you come back to your...
SI127E-00666-P50022,": Life: if you live in other country, you will learn to the to the other cool, the typical food, the art."
SI131R-00135-P30017,": advantage the main advantage of doing part-time jobs while students are studying is to get in touch with the professional life. For me it's very important. my disadvantage is that the career has been very long, very long to finish. but in my opinion the best for me is to work part-time while you are studying."
SI114J-00762-P50022,it is more effective face-to-fight teams uh because doing doing work uh far from H o odo it's bad for the for the team because there aren't communication there is communication
SI12BD-00345-P10006,My friends and I enjoy practicing soccer.
SI127E-00906-P50019,Actually the the technology it's very important nowadays to help the students in their studying technology by using computers or to go to the website to search about your learning.
SI12BD-00580-P50020,"Personally, I like teaching from page to page because when you really the teacher is in front of you you feel like their energy you kind of connect with with him and"
SI12BD-00677-P10008,: I put the speaking because the speaking is more difficult for me and I need into this sky.
SI137O-00834-P10008,I like to have a job which will bring me pleasure of course I hope that I will love my job and to its main question for me and of course I want to earn my money that's all
SI114J-00714-P30017,": I don't think that all students can pay for their education. That's why if they have any possibility to get help from their parents, I think it's okay for some students. but if they don't have any possibilities, so for sure they should find a job and work to pay for their education because education is very important nowadays and that's why they should find any possible ways to get it."
